id,zip,primary_city,state,county,timezone,latitude,longitude,country,estimated_population
3090,8541,Princeton,NJ,Mercer County,America/New_York,40.35,-74.65,US,0
3091,8542,Princeton,NJ,Mercer County,America/New_York,40.35,-74.65,US,2592
3092,8543,Princeton,NJ,Mercer County,America/New_York,40.35,-74.65,US,0
3093,8544,Princeton,NJ,Mercer County,America/New_York,40.35,-74.65,US,940
3094,8550,Princeton Junction,NJ,Mercer County,America/New_York,40.32,-74.62,US,18383
3095,8551,Ringoes,NJ,Hunterdon County,America/New_York,40.44,-74.82,US,5321
3096,8553,Rocky Hill,NJ,Somerset County,America/New_York,40.4,-74.63,US,654
3097,8554,Roebling,NJ,Burlington County,America/New_York,40.11,-74.77,US,3341
3098,8555,Roosevelt,NJ,Monmouth County,America/New_York,40.22,-74.47,US,796
3099,8556,Rosemont,NJ,Hunterdon County,America/New_York,40.42,-74.99,US,0
3100,8557,Sergeantsville,NJ,Hunterdon County,America/New_York,40.45,-74.94,US,0
3101,8558,Skillman,NJ,Somerset County,America/New_York,40.41,-74.7,US,6048
3102,8559,Stockton,NJ,Hunterdon County,America/New_York,40.4,-74.97,US,4355
3103,8560,Titusville,NJ,Mercer County,America/New_York,40.31,-74.86,US,3249
3104,8561,Windsor,NJ,Mercer County,America/New_York,40.21,-74.61,US,0
3105,8562,Wrightstown,NJ,Burlington County,America/New_York,40.02,-74.63,US,4380
3106,8601,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3107,8602,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3108,8603,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3109,8604,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3110,8605,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3111,8606,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3112,8607,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,610
3113,8608,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,522
3114,8609,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,8578
3115,8610,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,25618
3116,8611,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,14996
3117,8618,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,24531
3118,8619,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,19382
3119,8620,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,10800
3120,8625,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3121,8628,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,7650
3122,8629,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,9859
3123,8638,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,17200
3124,8640,Fort Dix,NJ,Burlington County,America/New_York,40.22,-74.76,US,1941
3125,8641,Trenton,NJ,Burlington County,America/New_York,40.22,-74.76,US,2070
3126,8645,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3127,8646,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3128,8647,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3129,8648,Lawrence Township,NJ,Mercer County,America/New_York,40.22,-74.76,US,25629
3130,8650,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3131,8666,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3132,8690,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,18316
3133,8691,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,13091
3134,8695,Trenton,NJ,Mercer County,America/New_York,40.22,-74.76,US,0
3135,8701,Lakewood,NJ,Ocean County,America/New_York,40.09,-74.21,US,52778
3136,8720,Allenwood,NJ,Monmouth County,America/New_York,40.13,-74.09,US,974
3137,8721,Bayville,NJ,Ocean County,America/New_York,39.91,-74.21,US,17550
3138,8722,Beachwood,NJ,Ocean County,America/New_York,39.92,-74.2,US,9570
3139,8723,Brick,NJ,Ocean County,America/New_York,40.06,-74.11,US,27903
3140,8724,Brick,NJ,Ocean County,America/New_York,40.06,-74.11,US,37268
3141,8730,Brielle,NJ,Monmouth County,America/New_York,40.1,-74.06,US,4502
3142,8731,Forked River,NJ,Ocean County,America/New_York,39.84,-74.19,US,17395
3143,8732,Island Heights,NJ,Ocean County,America/New_York,39.94,-74.14,US,1563
3144,8733,Lakehurst,NJ,Ocean County,America/New_York,40.01,-74.32,US,2437
3145,8734,Lanoka Harbor,NJ,Ocean County,America/New_York,39.86,-74.16,US,6888
3146,8735,Lavallette,NJ,Ocean County,America/New_York,39.96,-74.06,US,2840
3147,8736,Manasquan,NJ,Monmouth County,America/New_York,40.11,-74.03,US,11328
3148,8738,Mantoloking,NJ,Ocean County,America/New_York,40.04,-74.04,US,831
3149,8739,Normandy Beach,NJ,Ocean County,America/New_York,40,-74.06,US,478
3150,8740,Ocean Gate,NJ,Ocean County,America/New_York,39.92,-74.13,US,1669
3151,8741,Pine Beach,NJ,Ocean County,America/New_York,39.93,-74.17,US,2458
3152,8742,Point Pleasant Beach,NJ,Ocean County,America/New_York,40.09,-74.04,US,22127
3153,8750,Sea Girt,NJ,Monmouth County,America/New_York,40.12,-74.03,US,3480
3154,8751,Seaside Heights,NJ,Ocean County,America/New_York,39.94,-74.07,US,3094
3155,8752,Seaside Park,NJ,Ocean County,America/New_York,39.79,-74.09,US,1913
3156,8753,Toms River,NJ,Ocean County,America/New_York,39.95,-74.18,US,55159
3157,8754,Toms River,NJ,Ocean County,America/New_York,39.95,-74.18,US,640
3158,8755,Toms River,NJ,Ocean County,America/New_York,39.95,-74.18,US,21432
3159,8756,Toms River,NJ,Ocean County,America/New_York,39.95,-74.18,US,0
3160,8757,Toms River,NJ,Ocean County,America/New_York,39.95,-74.18,US,26967
3161,8758,Waretown,NJ,Ocean County,America/New_York,39.78,-74.19,US,6336
3162,8759,Manchester Township,NJ,Ocean County,America/New_York,39.93,-74.39,US,27892
3163,8801,Annandale,NJ,Hunterdon County,America/New_York,40.64,-74.89,US,7033
3164,8802,Asbury,NJ,Hunterdon County,America/New_York,40.67,-75.02,US,3833
3165,8803,Baptistown,NJ,Hunterdon County,America/New_York,40.49,-75,US,0
3166,8804,Bloomsbury,NJ,Hunterdon County,America/New_York,40.65,-75.08,US,2745
3167,8805,Bound Brook,NJ,Somerset County,America/New_York,40.56,-74.53,US,10018
3168,8807,Bridgewater,NJ,Somerset County,America/New_York,40.59,-74.62,US,33977
3169,8808,Broadway,NJ,Warren County,America/New_York,40.71,-75.05,US,0
3170,8809,Clinton,NJ,Hunterdon County,America/New_York,40.63,-74.91,US,4772
3171,8810,Dayton,NJ,Middlesex County,America/New_York,40.38,-74.51,US,7524
3172,8812,Dunellen,NJ,Somerset County,America/New_York,40.58,-74.46,US,12136
3173,8816,East Brunswick,NJ,Middlesex County,America/New_York,40.42,-74.41,US,42868
3174,8817,Edison,NJ,Middlesex County,America/New_York,40.52,-74.36,US,39684
3175,8818,Edison,NJ,Middlesex County,America/New_York,40.52,-74.36,US,689
3176,8820,Edison,NJ,Middlesex County,America/New_York,40.52,-74.36,US,35691
3177,8821,Flagtown,NJ,Somerset County,America/New_York,40.51,-74.67,US,452
3178,8822,Flemington,NJ,Hunterdon County,America/New_York,40.5,-74.86,US,27375
3179,8823,Franklin Park,NJ,Somerset County,America/New_York,40.44,-74.54,US,8014
3180,8824,Kendall Park,NJ,Middlesex County,America/New_York,40.41,-74.56,US,11637
3181,8825,Frenchtown,NJ,Hunterdon County,America/New_York,40.52,-75.05,US,3829
3182,8826,Glen Gardner,NJ,Hunterdon County,America/New_York,40.69,-74.94,US,4916
3183,8827,Hampton,NJ,Hunterdon County,America/New_York,40.7,-74.96,US,4096
3184,8828,Helmetta,NJ,Middlesex County,America/New_York,40.37,-74.42,US,1927
3185,8829,High Bridge,NJ,Hunterdon County,America/New_York,40.66,-74.89,US,3328
3186,8830,Iselin,NJ,Middlesex County,America/New_York,40.57,-74.31,US,17210
3187,8831,Monroe Township,NJ,Middlesex County,America/New_York,40.34,-74.44,US,41128
3188,8832,Keasbey,NJ,Middlesex County,America/New_York,40.51,-74.31,US,2437
3189,8833,Lebanon,NJ,Hunterdon County,America/New_York,40.64,-74.83,US,8101
3190,8834,Little York,NJ,Hunterdon County,America/New_York,40.6,-75.05,US,0
3191,8835,Manville,NJ,Somerset County,America/New_York,40.54,-74.58,US,8927
3192,8836,Martinsville,NJ,Somerset County,America/New_York,40.6,-74.56,US,3670
3193,8837,Edison,NJ,Middlesex County,America/New_York,40.52,-74.36,US,13761
3194,8840,Metuchen,NJ,Middlesex County,America/New_York,40.54,-74.36,US,15163
3195,8844,Hillsborough,NJ,Somerset County,America/New_York,40.47,-74.62,US,34693
3196,8846,Middlesex,NJ,Middlesex County,America/New_York,40.57,-74.5,US,12094
3197,8848,Milford,NJ,Hunterdon County,America/New_York,40.56,-75.09,US,7470
3198,8850,Milltown,NJ,Middlesex County,America/New_York,40.45,-74.43,US,7643
3199,8852,Monmouth Junction,NJ,Middlesex County,America/New_York,40.38,-74.54,US,14675
3200,8853,Neshanic Station,NJ,Somerset County,America/New_York,40.49,-74.73,US,4879
3201,8854,Piscataway,NJ,Middlesex County,America/New_York,40.51,-74.45,US,43472
3202,8855,Piscataway,NJ,Middlesex County,America/New_York,40.51,-74.45,US,428
3203,8857,Old Bridge,NJ,Middlesex County,America/New_York,40.39,-74.33,US,34538
3204,8858,Oldwick,NJ,Hunterdon County,America/New_York,40.66,-74.74,US,695
3205,8859,Parlin,NJ,Middlesex County,America/New_York,40.45,-74.3,US,20576
3206,8861,Perth Amboy,NJ,Middlesex County,America/New_York,40.52,-74.27,US,41825
3207,8862,Perth Amboy,NJ,Middlesex County,America/New_York,40.52,-74.27,US,1430
3208,8863,Fords,NJ,Middlesex County,America/New_York,40.54,-74.31,US,11015
3209,8865,Phillipsburg,NJ,Warren County,America/New_York,40.68,-75.18,US,24138
3210,8867,Pittstown,NJ,Hunterdon County,America/New_York,40.57,-74.96,US,4651
3211,8868,Quakertown,NJ,Hunterdon County,America/New_York,40.55,-74.94,US,0
3212,8869,Raritan,NJ,Somerset County,America/New_York,40.57,-74.64,US,5803
3213,8870,Readington,NJ,Hunterdon County,America/New_York,40.57,-74.73,US,0
3214,8871,Sayreville,NJ,Middlesex County,America/New_York,40.46,-74.32,US,0
3215,8872,Sayreville,NJ,Middlesex County,America/New_York,40.46,-74.32,US,16564
3216,8873,Somerset,NJ,Somerset County,America/New_York,40.49,-74.48,US,42921
3217,8875,Somerset,NJ,Somerset County,America/New_York,40.49,-74.48,US,654
3218,8876,Somerville,NJ,Somerset County,America/New_York,40.57,-74.61,US,19420
3219,8879,South Amboy,NJ,Middlesex County,America/New_York,40.47,-74.29,US,18878
3220,8880,South Bound Brook,NJ,Somerset County,America/New_York,40.55,-74.52,US,3957
3221,8882,South River,NJ,Middlesex County,America/New_York,40.44,-74.37,US,13440
3222,8884,Spotswood,NJ,Middlesex County,America/New_York,40.39,-74.39,US,7032
3223,8885,Stanton,NJ,Hunterdon County,America/New_York,40.58,-74.81,US,0
3224,8886,Stewartsville,NJ,Warren County,America/New_York,40.69,-75.1,US,6042
3225,8887,Three Bridges,NJ,Hunterdon County,America/New_York,40.52,-74.8,US,978
3226,8888,Whitehouse,NJ,Hunterdon County,America/New_York,40.62,-74.76,US,0
3227,8889,Whitehouse Station,NJ,Hunterdon County,America/New_York,40.6,-74.76,US,8570
3228,8890,Zarephath,NJ,Somerset County,America/New_York,40.53,-74.56,US,0
3229,8899,Edison,NJ,Middlesex County,America/New_York,40.52,-74.36,US,0
3230,8901,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,28187
3231,8902,North Brunswick,NJ,Middlesex County,America/New_York,40.45,-74.48,US,34952
3232,8903,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,1450
3233,8904,Highland Park,NJ,Middlesex County,America/New_York,40.5,-74.42,US,11275
3234,8905,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,0
3235,8906,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,0
3236,8922,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.45,US,0
3237,8933,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,0
3238,8988,New Brunswick,NJ,Middlesex County,America/New_York,40.45,-74.48,US,0
3239,8989,New Brunswick,NJ,Middlesex County,America/New_York,40.48,-74.44,US,0
3240,9001,Apo,AE,,,0,0,US,0
3241,9002,Apo,AE,,,0,0,DE,0
3242,9003,Apo,AE,,,0,0,US,0
3243,9004,Apo,AE,,,0,0,US,0
3244,9005,Apo,AE,,,0,0,DE,0
3245,9006,Apo,AE,,,0,0,DE,0
3246,9007,Apo,AE,,,0,0,DE,0
3247,9008,Apo,AE,,,0,0,DE,0
3248,9009,Apo,AE,,,0,0,DE,0
3249,9010,Apo,AE,,,0,0,DE,0
3250,9011,Apo,AE,,,0,0,DE,0
3251,9012,Apo,AE,,,0,0,DE,0
3252,9013,Apo,AE,,,0,0,US,0
3253,9014,Apo,AE,,,0,0,US,0
3254,9020,Apo,AE,,,0,0,DE,0
3255,9021,Apo,AE,,,0,0,DE,0
3256,9028,Apo,AE,,,0,0,DE,0
3257,9031,Apo,AE,,,0,0,US,0
3258,9033,Apo,AE,,,0,0,DE,0
3259,9034,Apo,AE,,,0,0,DE,0
3260,9036,Apo,AE,,,0,0,US,0
3261,9038,Apo,AE,,,0,0,DE,0
3262,9042,Apo,AE,,,0,0,US,0
3263,9045,Apo,AE,,,0,0,US,0
3264,9046,Apo,AE,,,0,0,DE,0
3265,9049,Apo,AE,,,0,0,DE,0
3266,9051,Apo,AE,,,0,0,DE,0
3267,9053,Apo,AE,,,0,0,DE,0
3268,9054,Apo,AE,,,0,0,DE,0
3269,9055,Apo,AE,,,0,0,DE,0
3270,9056,Apo,AE,,,0,0,DE,0
3271,9058,Apo,AE,,,0,0,DE,0
3272,9059,Apo,AE,,,0,0,DE,0
3273,9060,Apo,AE,,,0,0,DE,0
3274,9063,Apo,AE,,,0,0,DE,0
3275,9067,Apo,AE,,,0,0,DE,0
3276,9068,Apo,AE,,,0,0,DE,0
3277,9069,Apo,AE,,,0,0,DE,0
3278,9074,Apo,AE,,,0,0,DE,0
3279,9075,Apo,AE,,,0,0,DE,0
3280,9076,Apo,AE,,,0,0,US,0
3281,9079,Apo,AE,,,0,0,DE,0
3282,9080,Apo,AE,,,0,0,DE,0
3283,9081,Apo,AE,,,0,0,DE,0
3284,9086,Apo,AE,,,0,0,DE,0
3285,9088,Apo,AE,,,0,0,DE,0
3286,9089,Apo,AE,,,0,0,US,0
3287,9090,Apo,AE,,,0,0,DE,0
3288,9092,Apo,AE,,,0,0,DE,0
3289,9094,Apo,AE,,,0,0,DE,0
3290,9095,Apo,AE,,,0,0,DE,0
3291,9096,Apo,AE,,,0,0,DE,0
3292,9099,Apo,AE,,,0,0,US,0
3293,9100,Apo,AE,,,0,0,DE,0
3294,9102,Apo,AE,,,0,0,DE,0
3295,9103,Apo,AE,,,0,0,DE,0
3296,9104,Apo,AE,,,0,0,DE,0
3297,9107,Apo,AE,,,0,0,DE,0
3298,9110,Apo,AE,,,0,0,US,0
3299,9112,Apo,AE,,,0,0,DE,0
3300,9114,Apo,AE,,,0,0,DE,0
3301,9123,Apo,AE,,,0,0,DE,0
3302,9126,Apo,AE,,,0,0,DE,0
3303,9128,Apo,AE,,,0,0,DE,0
3304,9131,Apo,AE,,,0,0,DE,0
3305,9136,Apo,AE,,,0,0,DE,0
3306,9137,Apo,AE,,,0,0,DE,0
3307,9138,Apo,AE,,,0,0,DE,0
3308,9139,Apo,AE,,,0,0,DE,0
3309,9140,Apo,AE,,,0,0,DE,0
3310,9142,Apo,AE,,,0,0,DE,0
3311,9143,Apo,AE,,,0,0,DE,0
3312,9154,Apo,AE,,,0,0,DE,0
3313,9165,Apo,AE,,,0,0,DE,0
3314,9166,Apo,AE,,,0,0,US,0
3315,9169,Apo,AE,,,0,0,US,0
3316,9172,Apo,AE,,,0,0,DE,0
3317,9173,Apo,AE,,,0,0,DE,0
3318,9175,Apo,AE,,,0,0,DE,0
3319,9177,Apo,AE,,,0,0,DE,0
3320,9180,Apo,AE,,,0,0,DE,0
3321,9182,Apo,AE,,,0,0,US,0
3322,9183,Apo,AE,,,0,0,US,0
3323,9185,Apo,AE,,,0,0,US,0
3324,9186,Apo,AE,,,0,0,DE,0
3325,9201,Apo,AE,,,0,0,DE,0
3326,9211,Apo,AE,,,0,0,US,0
3327,9212,Apo,AE,,,0,0,US,0
3328,9213,Dpo,AE,,,0,0,DE,0
3329,9214,Apo,AE,,,0,0,DE,0
3330,9225,Apo,AE,,,0,0,US,0
3331,9226,Apo,AE,,,0,0,DE,0
3332,9227,Apo,AE,,,0,0,DE,0
3333,9229,Apo,AE,,,0,0,US,0
3334,9237,Apo,AE,,,0,0,US,0
3335,9244,Apo,AE,,,0,0,DE,0
3336,9245,Apo,AE,,,0,0,DE,0
3337,9250,Apo,AE,,,0,0,DE,0
3338,9252,Apo,AE,,,0,0,US,0
3339,9261,Apo,AE,,,0,0,DE,0
3340,9262,Apo,AE,,,0,0,US,0
3341,9263,Apo,AE,,,0,0,DE,0
3342,9264,Apo,AE,,,0,0,DE,0
3343,9265,Dpo,AE,,,0,0,DE,0
3344,9266,Apo,AE,,,0,0,DE,0
3345,9267,Apo,AE,,,0,0,DE,0
3346,9300,Apo,AE,,,0,0,IQ,0
3347,9301,Apo,AE,,,0,0,IQ,0
3348,9302,Apo,AE,,,0,0,GE,0
3349,9303,Apo,AE,,,0,0,BH,0
3350,9304,Apo,AE,,,0,0,IQ,0
3351,9305,Apo,AE,,,0,0,US,0
3352,9306,Apo,AE,,,0,0,KW,0
3353,9307,Apo,AE,,,0,0,BH,0
3354,9308,Apo,AE,,,0,0,IQ,0
3355,9309,Apo,AE,,,0,0,QA,0
3356,9310,Apo,AE,,,0,0,AF,0
3357,9311,Apo,AE,,,0,0,AF,0
3358,9312,Apo,AE,,,0,0,IQ,0
3359,9313,Apo,AE,,,0,0,AF,0
3360,9314,Apo,AE,,,0,0,AF,0
3361,9315,Apo,AE,,,0,0,IQ,0
3362,9316,Apo,AE,,,0,0,IQ,0
3363,9317,Apo,AE,,,0,0,IQ,0
3364,9318,Apo,AE,,,0,0,US,0
3365,9319,Apo,AE,,,0,0,US,0
3366,9320,Apo,AE,,,0,0,AF,0
3367,9321,Apo,AE,,,0,0,IQ,0
3368,9322,Apo,AE,,,0,0,IQ,0
3369,9323,Apo,AE,,,-44.25,33.53,IQ,0
3370,9324,Apo,AE,,,0,0,US,0
3371,9327,Apo,AE,,,0,0,KW,0
3372,9328,Apo,AE,,,0,0,OM,0
3373,9330,Apo,AE,,,0,0,KW,0
3374,9331,Apo,AE,,,0,0,IQ,0
3375,9332,Apo,AE,,,0,0,IQ,0
3376,9333,Apo,AE,,,0,0,IQ,0
3377,9334,Apo,AE,,,0,0,IQ,0
3378,9336,Apo,AE,,,0,0,IQ,0
3379,9337,Apo,AE,,,0,0,KW,0
3380,9338,Apo,AE,,,0,0,IQ,0
3381,9339,Apo,AE,,,0,0,TM,0
3382,9340,Apo,AE,,,0,0,XK,0
3383,9342,Apo,AE,,,0,0,IQ,0
3384,9343,Apo,AE,,,0,0,IL,0
3385,9344,Apo,AE,,,0,0,IQ,0
3386,9346,Apo,AE,,,0,0,US,0
3387,9347,Apo,AE,,,0,0,AF,0
3388,9348,Apo,AE,,,0,0,IQ,0
3389,9350,Apo,AE,,,0,0,IQ,0
3390,9351,Apo,AE,,,0,0,IQ,0
3391,9352,Apo,AE,,,0,0,AF,0
3392,9353,Apo,AE,,,0,0,KG,0
3393,9354,Apo,AE,,,0,0,AF,0
3394,9355,Apo,AE,,,0,0,AF,0
3395,9356,Apo,AE,,,0,0,AF,0
3396,9357,Apo,AE,,,0,0,KW,0
3397,9358,Apo,AE,,,0,0,SC,0
3398,9359,Apo,AE,,,0,0,IQ,0
3399,9360,Apo,AE,,,0,0,CU,0
3400,9361,Apo,AE,,,0,0,IQ,0
3401,9362,Apo,AE,,,0,0,IQ,0
3402,9363,Fpo,AE,,,0,0,DJ,0
3403,9364,Apo,AE,,,0,0,AF,0
3404,9365,Apo,AE,,,0,0,QA,0
3405,9366,Apo,AE,,,0,0,KW,0
3406,9367,Apo,AE,,,0,0,US,0
3407,9368,Apo,AE,,,0,0,AF,0
3408,9369,Fpo,AE,,,0,0,AF,0
3409,9370,Apo,AE,,,0,0,AF,0
3410,9371,Apo,AE,,,0,0,US,0
3411,9372,Fpo,AE,,,0,0,AF,0
3412,9373,Fpo,AE,,,0,0,AF,0
3413,9374,Apo,AE,,,0,0,IQ,0
3414,9375,Apo,AE,,,0,0,IQ,0
3415,9376,Fpo,AE,,,0,0,AF,0
3416,9377,Fpo,AE,,,0,0,AF,0
3417,9378,Apo,AE,,,0,0,IQ,0
3418,9379,Fpo,AE,,,0,0,BH,0
3419,9380,Apo,AE,,,0,0,AF,0
3420,9381,Apo,AE,,,0,0,IQ,0
3421,9382,Apo,AE,,,0,0,AF,0
3422,9383,Apo,AE,,,0,0,AF,0
3423,9384,Apo,AE,,,0,0,US,0
3424,9386,Apo,AE,,,0,0,US,0
3425,9387,Apo,AE,,,0,0,US,0
3426,9388,Apo,AE,,,0,0,US,0
3427,9389,Apo,AE,,,0,0,IQ,0
3428,9390,Apo,AE,,,0,0,US,0
3429,9391,Apo,AE,,,0,0,IQ,0
3430,9393,Apo,AE,,,0,0,IQ,0
3431,9394,Fpo,AE,,,0,0,US,0
3432,9396,Apo,AE,,,0,0,IQ,0
3433,9397,Apo,AE,,,0,0,US,0
3434,9399,Apo,AE,,,0,0,US,0
3435,9402,Apo,AE,,,0,0,GB,0
3436,9403,Apo,AE,,,0,0,GB,0
3437,9409,Fpo,AE,,,0,0,US,0
3438,9420,Fpo,AE,,,0,0,US,0
3439,9421,Apo,AE,,,0,0,GB,0
3440,9447,Apo,AE,,,0,0,GB,0
3441,9454,Apo,AE,,,0,0,GB,0
3442,9456,Apo,AE,,,0,0,GB,0
3443,9459,Apo,AE,,,0,0,GB,0
3444,9461,Apo,AE,,,0,0,US,0
3445,9463,Apo,AE,,,0,0,GB,0
3446,9464,Apo,AE,,,0,0,GB,0
3447,9468,Apo,AE,,,0,0,GB,0
3448,9469,Apo,AE,,,0,0,GB,0
3449,9470,Apo,AE,,,0,0,GB,0
3450,9494,Apo,AE,,,0,0,GB,0
3451,9496,Apo,AE,,,0,0,US,0
3452,9498,Dpo,AE,,,0,0,US,0
3453,9499,Fpo,AE,,,0,0,US,0
3454,9501,Fpo,AE,,,0,0,GB,0
3455,9502,Fpo,AE,,,0,0,US,0
3456,9503,Fpo,AE,,,0,0,US,0
3457,9504,Fpo,AE,,,0,0,US,0
3458,9505,Fpo,AE,,,0,0,US,0
3459,9506,Fpo,AE,,,0,0,US,0
3460,9507,Fpo,AE,,,0,0,US,0
3461,9508,Fpo,AE,,,0,0,US,0
3462,9509,Fpo,AE,,,0,0,US,0
3463,9510,Fpo,AE,,,0,0,US,0
3464,9511,Fpo,AE,,,0,0,US,0
3465,9513,Fpo,AE,,,0,0,US,0
3466,9517,Fpo,AE,,,0,0,US,0
3467,9524,Fpo,AE,,,0,0,US,0
3468,9532,Fpo,AE,,,0,0,US,0
3469,9534,Fpo,AE,,,0,0,US,0
3470,9543,Fpo,AE,,,0,0,US,0
3471,9545,Fpo,AE,,,0,0,US,0
3472,9549,Fpo,AE,,,0,0,US,0
3473,9550,Fpo,AE,,,0,0,US,0
3474,9554,Fpo,AE,,,0,0,US,0
3475,9556,Fpo,AE,,,0,0,US,0
3476,9557,Fpo,AE,,,0,0,US,0
3477,9564,Fpo,AE,,,0,0,US,0
3478,9565,Fpo,AE,,,0,0,US,0
3479,9566,Fpo,AE,,,0,0,US,0
3480,9567,Fpo,AE,,,0,0,US,0
3481,9568,Fpo,AE,,,0,0,US,0
3482,9569,Fpo,AE,,,0,0,US,0
3483,9570,Fpo,AE,,,0,0,US,0
3484,9573,Fpo,AE,,,0,0,US,0
3485,9574,Fpo,AE,,,0,0,US,0
3486,9575,Fpo,AE,,,0,0,US,0
3487,9576,Fpo,AE,,,0,0,US,0
3488,9577,Fpo,AE,,,0,0,US,0
3489,9578,Fpo,AE,,,0,0,US,0
3490,9579,Fpo,AE,,,0,0,US,0
3491,9581,Fpo,AE,,,0,0,US,0
3492,9582,Fpo,AE,,,0,0,US,0
3493,9586,Fpo,AE,,,0,0,US,0
3494,9587,Fpo,AE,,,0,0,US,0
3495,9588,Fpo,AE,,,0,0,US,0
3496,9589,Fpo,AE,,,0,0,CU,0
3497,9590,Fpo,AE,,,0,0,US,0
3498,9591,Fpo,AE,,,0,0,US,0
3499,9593,Fpo,AE,,,0,0,CU,0
3500,9594,Fpo,AE,,,0,0,US,0
3501,9596,Fpo,AE,,,0,0,US,0
3502,9599,Fpo,AE,,,0,0,US,0
3503,9601,Apo,AE,,,0,0,IT,0
3504,9602,Apo,AE,,,0,0,IT,0
3505,9603,Apo,AE,,,0,0,IT,0
3506,9604,Apo,AE,,,0,0,US,0
3507,9605,Apo,AE,,,0,0,IT,0
3508,9606,Apo,AE,,,0,0,US,0
3509,9607,Fpo,AE,,,0,0,US,0
3510,9608,Fpo,AE,,,0,0,IT,0
3511,9609,Fpo,AE,,,0,0,IT,0
3512,9610,Apo,AE,,,0,0,IT,0
3513,9611,Apo,AE,,,0,0,US,0
3514,9612,Fpo,AE,,,0,0,US,0
3515,9613,Apo,AE,,,0,0,IT,0
3516,9617,Apo,AE,,,0,0,IT,0
3517,9618,Fpo,AE,,,0,0,IT,0
3518,9619,Fpo,AE,,,0,0,US,0
3519,9620,Fpo,AE,,,0,0,IT,0
3520,9621,Fpo,AE,,,0,0,IT,0
3521,9622,Fpo,AE,,,0,0,IT,0
3522,9623,Fpo,AE,,,0,0,IT,0
3523,9624,Dpo,AE,,,0,0,US,0
3524,9625,Fpo,AE,,,0,0,IT,0
